"table_id","outcome","outcome_var","flow","partner","base_year","period","iv_label","transform_id","transform_label","exposure_var","instrument_var","x_timing","coef","se","N","clusters","fe_flags"
"p1__tariff__CHN__2008__chn_wld_minus_idn_lag1__2008_2012__logdiff_t","p1","p1_log_diff","tariff","CHN",2008,"2008_2012","chn_wld_minus_idn_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",-306.274005779194,250.887744380316,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__chn_wld_minus_idn_lag1__2008_2012__logdifflag_t","p1","p1_log_diff_lag1","tariff","CHN",2008,"2008_2012","chn_wld_minus_idn_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",-2.41470678437366,28.8261342554851,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__chn_wld_minus_idn_lag1__2008_2012__level_xtlag","p1","p1_level","tariff","CHN",2008,"2008_2012","chn_wld_minus_idn_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",0.153478095335299,0.0787689161975991,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__chn_wld_minus_idn_lag1__2008_2012__diff_xtlag","p1","p1_diff","tariff","CHN",2008,"2008_2012","chn_wld_minus_idn_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",0.1398386413549,0.0995370604548429,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__chn_wld_minus_idn_lag1__2008_2012__difflag_xtlag","p1","p1_diff_lag1","tariff","CHN",2008,"2008_2012","chn_wld_minus_idn_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",-0.0696411005104943,0.123234855510331,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__chn_wld_minus_idn_lag1__2008_2012__log_xtlag","p1","p1_log","tariff","CHN",2008,"2008_2012","chn_wld_minus_idn_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",4.99974900995831,4.38199848264937,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__chn_wld_minus_idn_lag1__2008_2012__logdiff_xtlag","p1","p1_log_diff","tariff","CHN",2008,"2008_2012","chn_wld_minus_idn_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",46.0627735038393,36.3120718128824,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__chn_wld_minus_idn_lag1__2008_2012__logdifflag_xtlag","p1","p1_log_diff_lag1","tariff","CHN",2008,"2008_2012","chn_wld_minus_idn_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",22.8199305580561,32.8801590305326,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__chn_wld_minus_idn_lag1__2000_2015__level_t","p1","p1_level","tariff","CHN",2008,"2000_2015","chn_wld_minus_idn_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",0.091253243814655,0.0589624259650479,4320,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__chn_wld_minus_idn_lag1__2000_2015__diff_t","p1","p1_diff","tariff","CHN",2008,"2000_2015","chn_wld_minus_idn_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",0.0271686922308044,0.277386010714333,4032,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__chn_wld_minus_idn_lag1__2000_2015__difflag_t","p1","p1_diff_lag1","tariff","CHN",2008,"2000_2015","chn_wld_minus_idn_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",-0.0308413647834371,0.0813005613881372,4032,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__chn_wld_minus_idn_lag1__2000_2015__log_t","p1","p1_log","tariff","CHN",2008,"2000_2015","chn_wld_minus_idn_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",-0.899328636796929,2.35622030802436,4320,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__chn_wld_minus_idn_lag1__2000_2015__logdiff_t","p1","p1_log_diff","tariff","CHN",2008,"2000_2015","chn_wld_minus_idn_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",-90.348687118905,83.35571316609,4320,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__chn_wld_minus_idn_lag1__2000_2015__logdifflag_t","p1","p1_log_diff_lag1","tariff","CHN",2008,"2000_2015","chn_wld_minus_idn_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",1.43032618254021,17.3264475013493,4032,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__chn_wld_minus_idn_lag1__2000_2015__level_xtlag","p1","p1_level","tariff","CHN",2008,"2000_2015","chn_wld_minus_idn_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",0.058823356952282,0.038022290771361,4320,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__chn_wld_minus_idn_lag1__2000_2015__diff_xtlag","p1","p1_diff","tariff","CHN",2008,"2000_2015","chn_wld_minus_idn_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",-0.00644116232018635,0.0657851143735064,4032,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__chn_wld_minus_idn_lag1__2000_2015__difflag_xtlag","p1","p1_diff_lag1","tariff","CHN",2008,"2000_2015","chn_wld_minus_idn_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",-0.0130250577006247,0.0668539158364486,3744,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__chn_wld_minus_idn_lag1__2000_2015__log_xtlag","p1","p1_log","tariff","CHN",2008,"2000_2015","chn_wld_minus_idn_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",-0.524512880817556,1.37207989814272,4320,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__chn_wld_minus_idn_lag1__2000_2015__logdiff_xtlag","p1","p1_log_diff","tariff","CHN",2008,"2000_2015","chn_wld_minus_idn_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",20.3722559365746,18.507832808658,4320,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__chn_wld_minus_idn_lag1__2000_2015__logdifflag_xtlag","p1","p1_log_diff_lag1","tariff","CHN",2008,"2000_2015","chn_wld_minus_idn_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",22.7905478856541,17.7799563324185,4032,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__usa_lag1__2000_2007__level_t","p1","p1_level","tariff","CHN",2000,"2000_2007","usa_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",0.244372434958963,0.346162027314086,2016,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__usa_lag1__2000_2007__diff_t","p1","p1_diff","tariff","CHN",2000,"2000_2007","usa_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",0.891327383785307,1.48717637400199,1728,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__usa_lag1__2000_2007__difflag_t","p1","p1_diff_lag1","tariff","CHN",2000,"2000_2007","usa_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",30.0388077735106,407.574807216092,1728,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__usa_lag1__2000_2007__log_t","p1","p1_log","tariff","CHN",2000,"2000_2007","usa_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",5.05125943827783,15.4943216874141,2016,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__usa_lag1__2000_2007__logdiff_t","p1","p1_log_diff","tariff","CHN",2000,"2000_2007","usa_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",561.683346778514,664.024744368713,2016,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__usa_lag1__2000_2007__logdifflag_t","p1","p1_log_diff_lag1","tariff","CHN",2000,"2000_2007","usa_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",-8472.87843230332,158869.454393841,1728,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__usa_lag1__2000_2007__level_xtlag","p1","p1_level","tariff","CHN",2000,"2000_2007","usa_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",0.290328581000312,0.415157223222492,2016,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__usa_lag1__2000_2007__diff_xtlag","p1","p1_diff","tariff","CHN",2000,"2000_2007","usa_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",16.5790524763474,231.453396158119,1728,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__usa_lag1__2000_2007__difflag_xtlag","p1","p1_diff_lag1","tariff","CHN",2000,"2000_2007","usa_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",1.09961691932147,3.85011217421196,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__usa_lag1__2000_2007__log_xtlag","p1","p1_log","tariff","CHN",2000,"2000_2007","usa_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",5.5986323737858,17.4270489719358,2016,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__usa_lag1__2000_2007__logdiff_xtlag","p1","p1_log_diff","tariff","CHN",2000,"2000_2007","usa_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",4750.83670759062,45392.8463666671,2016,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__usa_lag1__2000_2007__logdifflag_xtlag","p1","p1_log_diff_lag1","tariff","CHN",2000,"2000_2007","usa_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",-1636.04681051386,5327.80943849213,1728,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__usa_lag1__2008_2012__level_t","p1","p1_level","tariff","CHN",2000,"2008_2012","usa_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",1.05697351534027,0.90415606741979,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__usa_lag1__2008_2012__diff_t","p1","p1_diff","tariff","CHN",2000,"2008_2012","usa_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",-0.653222055705249,1.06658330448269,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__usa_lag1__2008_2012__difflag_t","p1","p1_diff_lag1","tariff","CHN",2000,"2008_2012","usa_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",-0.13561758923455,0.446915475326919,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__usa_lag1__2008_2012__log_t","p1","p1_log","tariff","CHN",2000,"2008_2012","usa_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",-133.584154910508,129.543571552015,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__usa_lag1__2008_2012__logdiff_t","p1","p1_log_diff","tariff","CHN",2000,"2008_2012","usa_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",103.52383835027,251.874584670455,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__usa_lag1__2008_2012__logdifflag_t","p1","p1_log_diff_lag1","tariff","CHN",2000,"2008_2012","usa_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",128.020607442752,116.512543782,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__usa_lag1__2008_2012__level_xtlag","p1","p1_level","tariff","CHN",2000,"2008_2012","usa_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",0.550248904499585,0.410152788082009,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__usa_lag1__2008_2012__diff_xtlag","p1","p1_diff","tariff","CHN",2000,"2008_2012","usa_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",0.306468888413968,0.475518533662989,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__usa_lag1__2008_2012__difflag_xtlag","p1","p1_diff_lag1","tariff","CHN",2000,"2008_2012","usa_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",1.05001180603632,1.12064586052837,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__usa_lag1__2008_2012__log_xtlag","p1","p1_log","tariff","CHN",2000,"2008_2012","usa_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",-43.1197508656343,27.5191565813606,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__usa_lag1__2008_2012__logdiff_xtlag","p1","p1_log_diff","tariff","CHN",2000,"2008_2012","usa_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",-51.9085125328038,122.260736923548,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__usa_lag1__2008_2012__logdifflag_xtlag","p1","p1_log_diff_lag1","tariff","CHN",2000,"2008_2012","usa_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",-64.2555009946145,224.274897855722,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__usa_lag1__2000_2015__level_t","p1","p1_level","tariff","CHN",2000,"2000_2015","usa_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",0.766101244557944,1.19267756630721,4320,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__usa_lag1__2000_2015__diff_t","p1","p1_diff","tariff","CHN",2000,"2000_2015","usa_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",-2.72482801382889,3.76643821117853,4032,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__usa_lag1__2000_2015__difflag_t","p1","p1_diff_lag1","tariff","CHN",2000,"2000_2015","usa_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",0.341972740287326,0.557371309893181,4032,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__usa_lag1__2000_2015__log_t","p1","p1_log","tariff","CHN",2000,"2000_2015","usa_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",0.443666188708279,31.9286422608124,4320,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__usa_lag1__2000_2015__logdiff_t","p1","p1_log_diff","tariff","CHN",2000,"2000_2015","usa_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",13.7691005700724,617.056595226505,4320,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__usa_lag1__2000_2015__logdifflag_t","p1","p1_log_diff_lag1","tariff","CHN",2000,"2000_2015","usa_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",47.0170071255155,150.498748461232,4032,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__usa_lag1__2000_2015__level_xtlag","p1","p1_level","tariff","CHN",2000,"2000_2015","usa_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",1.06997195123874,2.14138489785407,4320,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__usa_lag1__2000_2015__diff_xtlag","p1","p1_diff","tariff","CHN",2000,"2000_2015","usa_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",0.590327147267987,0.593558845348308,4032,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__usa_lag1__2000_2015__difflag_xtlag","p1","p1_diff_lag1","tariff","CHN",2000,"2000_2015","usa_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",0.591914632896012,0.572429374235958,3744,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__usa_lag1__2000_2015__log_xtlag","p1","p1_log","tariff","CHN",2000,"2000_2015","usa_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",0.454504103287057,32.7105025359058,4320,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__usa_lag1__2000_2015__logdiff_xtlag","p1","p1_log_diff","tariff","CHN",2000,"2000_2015","usa_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",-3.55839725353915,159.370264533709,4320,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__usa_lag1__2000_2015__logdifflag_xtlag","p1","p1_log_diff_lag1","tariff","CHN",2000,"2000_2015","usa_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",15.3216029745754,149.645802090248,4032,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__usa_lag1__2000_2007__level_t","p1","p1_level","tariff","CHN",2008,"2000_2007","usa_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",-0.413458427372615,0.341509227536333,2016,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__usa_lag1__2000_2007__diff_t","p1","p1_diff","tariff","CHN",2008,"2000_2007","usa_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",-1.21578409074437,1.67939673784265,1728,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__usa_lag1__2000_2007__difflag_t","p1","p1_diff_lag1","tariff","CHN",2008,"2000_2007","usa_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",8.48203206629328,18.476881430188,1728,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__usa_lag1__2000_2007__log_t","p1","p1_log","tariff","CHN",2008,"2000_2007","usa_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",-0.843240527041777,17.0543259526626,2016,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__usa_lag1__2000_2007__logdiff_t","p1","p1_log_diff","tariff","CHN",2008,"2000_2007","usa_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",256.295970429429,483.809520751692,2016,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__usa_lag1__2000_2007__logdifflag_t","p1","p1_log_diff_lag1","tariff","CHN",2008,"2000_2007","usa_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",-1052.47288255942,2821.61124625753,1728,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__usa_lag1__2000_2007__level_xtlag","p1","p1_level","tariff","CHN",2008,"2000_2007","usa_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",-0.604614726595021,0.520969337393308,2016,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__usa_lag1__2000_2007__diff_xtlag","p1","p1_diff","tariff","CHN",2008,"2000_2007","usa_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",-4.05373610253426,9.58237350160289,1728,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__usa_lag1__2000_2007__difflag_xtlag","p1","p1_diff_lag1","tariff","CHN",2008,"2000_2007","usa_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",-39.1979843482406,429.942636666636,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__usa_lag1__2000_2007__log_xtlag","p1","p1_log","tariff","CHN",2008,"2000_2007","usa_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",-1.16281642353598,23.4776167899633,2016,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__usa_lag1__2000_2007__logdiff_xtlag","p1","p1_log_diff","tariff","CHN",2008,"2000_2007","usa_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",564.286329168779,1693.41474810432,2016,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__usa_lag1__2000_2007__logdifflag_xtlag","p1","p1_log_diff_lag1","tariff","CHN",2008,"2000_2007","usa_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",671.516247791353,2780.37996472876,1728,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__usa_lag1__2008_2012__level_t","p1","p1_level","tariff","CHN",2008,"2008_2012","usa_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",0.496281506044603,0.66629626864245,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__usa_lag1__2008_2012__diff_t","p1","p1_diff","tariff","CHN",2008,"2008_2012","usa_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",-0.633429495886604,0.847201267250239,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__usa_lag1__2008_2012__difflag_t","p1","p1_diff_lag1","tariff","CHN",2008,"2008_2012","usa_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",-0.521813003876183,0.791058180475685,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__usa_lag1__2008_2012__log_t","p1","p1_log","tariff","CHN",2008,"2008_2012","usa_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",-52.065904352547,50.8039621308708,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__usa_lag1__2008_2012__logdiff_t","p1","p1_log_diff","tariff","CHN",2008,"2008_2012","usa_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",-4.40936796713682,219.736162637026,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__usa_lag1__2008_2012__logdifflag_t","p1","p1_log_diff_lag1","tariff","CHN",2008,"2008_2012","usa_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",206.255740992739,187.47118106694,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__usa_lag1__2008_2012__level_xtlag","p1","p1_level","tariff","CHN",2008,"2008_2012","usa_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",0.316813471971203,0.418243082320826,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__usa_lag1__2008_2012__diff_xtlag","p1","p1_diff","tariff","CHN",2008,"2008_2012","usa_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",0.589606690113587,0.752270120399533,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__usa_lag1__2008_2012__difflag_xtlag","p1","p1_diff_lag1","tariff","CHN",2008,"2008_2012","usa_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",2.92059904718773,3.16330654427002,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__usa_lag1__2008_2012__log_xtlag","p1","p1_log","tariff","CHN",2008,"2008_2012","usa_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",-23.698464603839,21.4532444439989,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__usa_lag1__2008_2012__logdiff_xtlag","p1","p1_log_diff","tariff","CHN",2008,"2008_2012","usa_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",4.2554785738101,212.13577401372,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__usa_lag1__2008_2012__logdifflag_xtlag","p1","p1_log_diff_lag1","tariff","CHN",2008,"2008_2012","usa_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",144.121319626956,486.272794741174,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__usa_lag1__2000_2015__level_t","p1","p1_level","tariff","CHN",2008,"2000_2015","usa_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",-0.293029974314337,0.846072925631715,4320,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__usa_lag1__2000_2015__diff_t","p1","p1_diff","tariff","CHN",2008,"2000_2015","usa_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",0.48987764859616,2.78010430359453,4032,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__usa_lag1__2000_2015__difflag_t","p1","p1_diff_lag1","tariff","CHN",2008,"2000_2015","usa_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",0.846126866573771,0.949644432453153,4032,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__usa_lag1__2000_2015__log_t","p1","p1_log","tariff","CHN",2008,"2000_2015","usa_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",3.22374013522966,33.1088302759922,4320,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__usa_lag1__2000_2015__logdiff_t","p1","p1_log_diff","tariff","CHN",2008,"2000_2015","usa_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",-35.2889115024541,650.942206434947,4320,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__usa_lag1__2000_2015__logdifflag_t","p1","p1_log_diff_lag1","tariff","CHN",2008,"2000_2015","usa_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",76.7415011310391,241.379529992526,4032,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__usa_lag1__2000_2015__level_xtlag","p1","p1_level","tariff","CHN",2008,"2000_2015","usa_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",-0.424769621104968,1.35067597938841,4320,288,"district_bps_2000+year"
