"table_id","outcome","outcome_var","flow","partner","base_year","period","iv_label","transform_id","transform_label","exposure_var","instrument_var","x_timing","coef","se","N","clusters","fe_flags"
"p0__export__CHN__2000__chn_wld_minus_idn_lag1__2000_2015__difflag_xtlag","p0","p0_diff_lag1","export","CHN",2000,"2000_2015","chn_wld_minus_idn_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",5.34738466380643e-06,2.31251419937077e-06,3744,288,"district_bps_2000+year"
"p0__export__CHN__2000__chn_wld_minus_idn_lag1__2000_2015__log_xtlag","p0","p0_log","export","CHN",2000,"2000_2015","chn_wld_minus_idn_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",1.74594550486503,1.9519562358725,4320,288,"district_bps_2000+year"
"p0__export__CHN__2000__chn_wld_minus_idn_lag1__2000_2015__logdiff_xtlag","p0","p0_log_diff","export","CHN",2000,"2000_2015","chn_wld_minus_idn_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",3.7774468540341,4.1835687796157,4320,288,"district_bps_2000+year"
"p0__export__CHN__2000__chn_wld_minus_idn_lag1__2000_2015__logdifflag_xtlag","p0","p0_log_diff_lag1","export","CHN",2000,"2000_2015","chn_wld_minus_idn_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",3.87006854650797,4.36565216106998,4032,288,"district_bps_2000+year"
"p0__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2007__level_t","p0","p0_level","export","CHN",2008,"2000_2007","chn_wld_minus_idn_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",1.79543924872204e-06,1.13148941826898e-05,2016,288,"district_bps_2000+year"
"p0__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2007__diff_t","p0","p0_diff","export","CHN",2008,"2000_2007","chn_wld_minus_idn_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",-1.62031456867961e-05,7.8664491936174e-06,1728,288,"district_bps_2000+year"
"p0__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2007__difflag_t","p0","p0_diff_lag1","export","CHN",2008,"2000_2007","chn_wld_minus_idn_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",-9.28196565611815e-06,4.01003111074603e-06,1728,288,"district_bps_2000+year"
"p0__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2007__log_t","p0","p0_log","export","CHN",2008,"2000_2007","chn_wld_minus_idn_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",5.06995714470425,11.4715903400439,2016,288,"district_bps_2000+year"
"p0__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2007__logdiff_t","p0","p0_log_diff","export","CHN",2008,"2000_2007","chn_wld_minus_idn_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",-2.59443134402968,13.3949784076249,2016,288,"district_bps_2000+year"
"p0__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2007__logdifflag_t","p0","p0_log_diff_lag1","export","CHN",2008,"2000_2007","chn_wld_minus_idn_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",-1.28088541586362,8.60129173653037,1728,288,"district_bps_2000+year"
"p0__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2007__level_xtlag","p0","p0_level","export","CHN",2008,"2000_2007","chn_wld_minus_idn_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",5.08710843561327e-07,3.19765361970276e-06,2016,288,"district_bps_2000+year"
"p0__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2007__diff_xtlag","p0","p0_diff","export","CHN",2008,"2000_2007","chn_wld_minus_idn_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",8.5039453857306e-06,4.10744962540289e-06,1728,288,"district_bps_2000+year"
"p0__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2007__difflag_xtlag","p0","p0_diff_lag1","export","CHN",2008,"2000_2007","chn_wld_minus_idn_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",7.42377567990183e-06,5.01884315456561e-06,1440,288,"district_bps_2000+year"
"p0__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2007__log_xtlag","p0","p0_log","export","CHN",2008,"2000_2007","chn_wld_minus_idn_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",1.7621723581176,3.9692987160997,2016,288,"district_bps_2000+year"
"p0__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2007__logdiff_xtlag","p0","p0_log_diff","export","CHN",2008,"2000_2007","chn_wld_minus_idn_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",1.26314911383554,6.52279465561353,2016,288,"district_bps_2000+year"
"p0__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2007__logdifflag_xtlag","p0","p0_log_diff_lag1","export","CHN",2008,"2000_2007","chn_wld_minus_idn_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",-3.42696408755941,8.14831036504165,1728,288,"district_bps_2000+year"
"p0__export__CHN__2008__chn_wld_minus_idn_lag1__2008_2012__level_t","p0","p0_level","export","CHN",2008,"2008_2012","chn_wld_minus_idn_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",-3.19933073074762e-06,6.77141649751661e-06,1440,288,"district_bps_2000+year"
"p0__export__CHN__2008__chn_wld_minus_idn_lag1__2008_2012__diff_t","p0","p0_diff","export","CHN",2008,"2008_2012","chn_wld_minus_idn_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",-2.25275273856228e-05,1.38656787692123e-05,1440,288,"district_bps_2000+year"
"p0__export__CHN__2008__chn_wld_minus_idn_lag1__2008_2012__difflag_t","p0","p0_diff_lag1","export","CHN",2008,"2008_2012","chn_wld_minus_idn_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",-9.05490374439092e-06,5.26785543935185e-06,1440,288,"district_bps_2000+year"
"p0__export__CHN__2008__chn_wld_minus_idn_lag1__2008_2012__log_t","p0","p0_log","export","CHN",2008,"2008_2012","chn_wld_minus_idn_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",21.7349588607601,14.2742255453045,1440,288,"district_bps_2000+year"
"p0__export__CHN__2008__chn_wld_minus_idn_lag1__2008_2012__logdiff_t","p0","p0_log_diff","export","CHN",2008,"2008_2012","chn_wld_minus_idn_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",-24.6241878350898,21.3310073033288,1440,288,"district_bps_2000+year"
"p0__export__CHN__2008__chn_wld_minus_idn_lag1__2008_2012__logdifflag_t","p0","p0_log_diff_lag1","export","CHN",2008,"2008_2012","chn_wld_minus_idn_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",-1.89199515422342,8.35601613644341,1440,288,"district_bps_2000+year"
"p0__export__CHN__2008__chn_wld_minus_idn_lag1__2008_2012__level_xtlag","p0","p0_level","export","CHN",2008,"2008_2012","chn_wld_minus_idn_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",-1.42894269148659e-06,3.04464856716223e-06,1440,288,"district_bps_2000+year"
"p0__export__CHN__2008__chn_wld_minus_idn_lag1__2008_2012__diff_xtlag","p0","p0_diff","export","CHN",2008,"2008_2012","chn_wld_minus_idn_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",8.87741725048955e-06,5.50791869322058e-06,1440,288,"district_bps_2000+year"
"p0__export__CHN__2008__chn_wld_minus_idn_lag1__2008_2012__difflag_xtlag","p0","p0_diff_lag1","export","CHN",2008,"2008_2012","chn_wld_minus_idn_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",9.85399638611162e-06,4.83796954030756e-06,1440,288,"district_bps_2000+year"
"p0__export__CHN__2008__chn_wld_minus_idn_lag1__2008_2012__log_xtlag","p0","p0_log","export","CHN",2008,"2008_2012","chn_wld_minus_idn_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",8.68544583557611,5.42251135391731,1440,288,"district_bps_2000+year"
"p0__export__CHN__2008__chn_wld_minus_idn_lag1__2008_2012__logdiff_xtlag","p0","p0_log_diff","export","CHN",2008,"2008_2012","chn_wld_minus_idn_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",9.01769899857042,7.74641519874133,1440,288,"district_bps_2000+year"
"p0__export__CHN__2008__chn_wld_minus_idn_lag1__2008_2012__logdifflag_xtlag","p0","p0_log_diff_lag1","export","CHN",2008,"2008_2012","chn_wld_minus_idn_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",9.32576997112726,7.01911905063874,1440,288,"district_bps_2000+year"
"p0__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2015__level_t","p0","p0_level","export","CHN",2008,"2000_2015","chn_wld_minus_idn_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",-9.50758367963328e-07,1.5496326817643e-06,4320,288,"district_bps_2000+year"
"p0__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2015__diff_t","p0","p0_diff","export","CHN",2008,"2000_2015","chn_wld_minus_idn_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",-1.47129307608918e-05,8.13813226469415e-06,4032,288,"district_bps_2000+year"
"p0__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2015__difflag_t","p0","p0_diff_lag1","export","CHN",2008,"2000_2015","chn_wld_minus_idn_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",-4.9131779183497e-06,2.92452205794757e-06,4032,288,"district_bps_2000+year"
"p0__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2015__log_t","p0","p0_log","export","CHN",2008,"2000_2015","chn_wld_minus_idn_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",3.27021044875451,2.23809713250248,4320,288,"district_bps_2000+year"
"p0__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2015__logdiff_t","p0","p0_log_diff","export","CHN",2008,"2000_2015","chn_wld_minus_idn_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",-18.2304648837615,13.8651864174253,4320,288,"district_bps_2000+year"
"p0__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2015__logdifflag_t","p0","p0_log_diff_lag1","export","CHN",2008,"2000_2015","chn_wld_minus_idn_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",-1.22691079828409,5.72987936394701,4032,288,"district_bps_2000+year"
"p0__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2015__level_xtlag","p0","p0_level","export","CHN",2008,"2000_2015","chn_wld_minus_idn_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",-7.52417076004333e-07,1.22661203284625e-06,4320,288,"district_bps_2000+year"
"p0__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2015__diff_xtlag","p0","p0_diff","export","CHN",2008,"2000_2015","chn_wld_minus_idn_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",5.60545783558501e-06,3.10333303544074e-06,4032,288,"district_bps_2000+year"
"p0__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2015__difflag_xtlag","p0","p0_diff_lag1","export","CHN",2008,"2000_2015","chn_wld_minus_idn_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",6.43398922474829e-06,3.22649484336413e-06,3744,288,"district_bps_2000+year"
"p0__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2015__log_xtlag","p0","p0_log","export","CHN",2008,"2000_2015","chn_wld_minus_idn_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",2.51960055024228,1.71665256268793,4320,288,"district_bps_2000+year"
"p0__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2015__logdiff_xtlag","p0","p0_log_diff","export","CHN",2008,"2000_2015","chn_wld_minus_idn_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",5.73226102971935,4.32934331377424,4320,288,"district_bps_2000+year"
"p0__export__CHN__2008__chn_wld_minus_idn_lag1__2000_2015__logdifflag_xtlag","p0","p0_log_diff_lag1","export","CHN",2008,"2000_2015","chn_wld_minus_idn_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",5.74265965051385,4.81620363215239,4032,288,"district_bps_2000+year"
"p0__export__CHN__2000__usa_lag1__2000_2007__level_t","p0","p0_level","export","CHN",2000,"2000_2007","usa_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",3.53035894251826e-06,2.810476434399e-05,2016,288,"district_bps_2000+year"
"p0__export__CHN__2000__usa_lag1__2000_2007__diff_t","p0","p0_diff","export","CHN",2000,"2000_2007","usa_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",-5.49020531562874e-06,2.83458408346028e-05,1728,288,"district_bps_2000+year"
"p0__export__CHN__2000__usa_lag1__2000_2007__difflag_t","p0","p0_diff_lag1","export","CHN",2000,"2000_2007","usa_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",3.36983757890736e-06,7.53839534880543e-05,1728,288,"district_bps_2000+year"
"p0__export__CHN__2000__usa_lag1__2000_2007__log_t","p0","p0_log","export","CHN",2000,"2000_2007","usa_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",35.8626322283147,91.3105069243556,2016,288,"district_bps_2000+year"
"p0__export__CHN__2000__usa_lag1__2000_2007__logdiff_t","p0","p0_log_diff","export","CHN",2000,"2000_2007","usa_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",-10.0351241922412,195.88817342917,2016,288,"district_bps_2000+year"
"p0__export__CHN__2000__usa_lag1__2000_2007__logdifflag_t","p0","p0_log_diff_lag1","export","CHN",2000,"2000_2007","usa_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",40.8784154038156,64.4776770875392,1728,288,"district_bps_2000+year"
"p0__export__CHN__2000__usa_lag1__2000_2007__level_xtlag","p0","p0_level","export","CHN",2000,"2000_2007","usa_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",1.16081295393403e-05,9.58721253496134e-05,2016,288,"district_bps_2000+year"
"p0__export__CHN__2000__usa_lag1__2000_2007__diff_xtlag","p0","p0_diff","export","CHN",2000,"2000_2007","usa_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",1.17697240139084e-05,6.08914228627506e-05,1728,288,"district_bps_2000+year"
"p0__export__CHN__2000__usa_lag1__2000_2007__difflag_xtlag","p0","p0_diff_lag1","export","CHN",2000,"2000_2007","usa_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",-7.48806651556881e-06,4.64598557951627e-05,1440,288,"district_bps_2000+year"
"p0__export__CHN__2000__usa_lag1__2000_2007__log_xtlag","p0","p0_log","export","CHN",2000,"2000_2007","usa_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",80.4470453183765,231.017628414743,2016,288,"district_bps_2000+year"
"p0__export__CHN__2000__usa_lag1__2000_2007__logdiff_xtlag","p0","p0_log_diff","export","CHN",2000,"2000_2007","usa_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",-2.71488994590515,53.1394856167703,2016,288,"district_bps_2000+year"
"p0__export__CHN__2000__usa_lag1__2000_2007__logdifflag_xtlag","p0","p0_log_diff_lag1","export","CHN",2000,"2000_2007","usa_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",13.0129972826298,33.2293230253484,1728,288,"district_bps_2000+year"
"p0__export__CHN__2000__usa_lag1__2008_2012__level_t","p0","p0_level","export","CHN",2000,"2008_2012","usa_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",4.54494049577782e-06,1.86255324264465e-05,1440,288,"district_bps_2000+year"
"p0__export__CHN__2000__usa_lag1__2008_2012__diff_t","p0","p0_diff","export","CHN",2000,"2008_2012","usa_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",2.17673333697213e-06,1.87063754472071e-05,1440,288,"district_bps_2000+year"
"p0__export__CHN__2000__usa_lag1__2008_2012__difflag_t","p0","p0_diff_lag1","export","CHN",2000,"2008_2012","usa_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",1.18168306118818e-05,2.5691484888813e-05,1440,288,"district_bps_2000+year"
"p0__export__CHN__2000__usa_lag1__2008_2012__log_t","p0","p0_log","export","CHN",2000,"2008_2012","usa_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",14.0116908660957,16.2826346104728,1440,288,"district_bps_2000+year"
"p0__export__CHN__2000__usa_lag1__2008_2012__logdiff_t","p0","p0_log_diff","export","CHN",2000,"2008_2012","usa_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",-3.5581197558304,34.904544095527,1440,288,"district_bps_2000+year"
"p0__export__CHN__2000__usa_lag1__2008_2012__logdifflag_t","p0","p0_log_diff_lag1","export","CHN",2000,"2008_2012","usa_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",-24.1025619313118,29.9555683597965,1440,288,"district_bps_2000+year"
"p0__export__CHN__2000__usa_lag1__2008_2012__level_xtlag","p0","p0_level","export","CHN",2000,"2008_2012","usa_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",-1.07531157699575e-05,4.35426749501103e-05,1440,288,"district_bps_2000+year"
"p0__export__CHN__2000__usa_lag1__2008_2012__diff_xtlag","p0","p0_diff","export","CHN",2000,"2008_2012","usa_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",-2.92990606262238e-06,2.52859511452384e-05,1440,288,"district_bps_2000+year"
"p0__export__CHN__2000__usa_lag1__2008_2012__difflag_xtlag","p0","p0_diff_lag1","export","CHN",2000,"2008_2012","usa_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",3.15352164792051e-06,1.32035795426428e-05,1440,288,"district_bps_2000+year"
"p0__export__CHN__2000__usa_lag1__2008_2012__log_xtlag","p0","p0_log","export","CHN",2000,"2008_2012","usa_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",547.383459135416,3303.82595581283,1440,288,"district_bps_2000+year"
"p0__export__CHN__2000__usa_lag1__2008_2012__logdiff_xtlag","p0","p0_log_diff","export","CHN",2000,"2008_2012","usa_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",4.3551897019291,42.8420619410207,1440,288,"district_bps_2000+year"
"p0__export__CHN__2000__usa_lag1__2008_2012__logdifflag_xtlag","p0","p0_log_diff_lag1","export","CHN",2000,"2008_2012","usa_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",-0.227068115333158,30.8935321855201,1440,288,"district_bps_2000+year"
"p0__export__CHN__2000__usa_lag1__2000_2015__level_t","p0","p0_level","export","CHN",2000,"2000_2015","usa_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",-5.78156033496689e-06,6.19682016104206e-06,4320,288,"district_bps_2000+year"
"p0__export__CHN__2000__usa_lag1__2000_2015__diff_t","p0","p0_diff","export","CHN",2000,"2000_2015","usa_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",-4.8154934365317e-07,4.06237322820814e-05,4032,288,"district_bps_2000+year"
"p0__export__CHN__2000__usa_lag1__2000_2015__difflag_t","p0","p0_diff_lag1","export","CHN",2000,"2000_2015","usa_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",5.32685613326744e-05,9.73918024875858e-05,4032,288,"district_bps_2000+year"
